id	path	symbol	line	file_sha256
E08	v2/driver-cell/src/provisionWorker.ts	waitForMaintenanceStart	27	a651cc6000ef33f7ed52384f678543b28fea4f363113b3218d45219c510a2d4c
E08	v2/driver-cell/src/gitImage.ts	cleanupOldGenerations	464	9b7b1dc8a762caaac402d108bbd9286630a1376b4844ea8d2d3c6232d0a19007
E09	v2/driver-cell/src/sandbox.ts	wrapWithSandbox	154	33ea0cefa347f21a19f39a03f36afeed14d18680f15fc22a0f1682a668001e3a
E09	v2/driver-cell/src/sandbox.ts	seatbeltProfile	97	33ea0cefa347f21a19f39a03f36afeed14d18680f15fc22a0f1682a668001e3a
E09	v2/driver-cell/src/sandbox.ts	bwrapArgs	122	33ea0cefa347f21a19f39a03f36afeed14d18680f15fc22a0f1682a668001e3a
E10	v2/daemon/src/daemon.ts	rpcCellCapture	1548	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
E10	v2/driver-cell/src/capture.ts	captureWork	86	359b2fa98f2b21c7a8f43a2755c3d4b4ad03f267483b98827c2c6b022ed68e9b
E11	v2/driver-cell/src/remove.ts	dirtyReport	63	914e22bf0182c90503731cbeb9877c0d697cda5d410b224223499fab33e75aa5
E11	v2/driver-cell/src/remove.ts	deleteCell	98	914e22bf0182c90503731cbeb9877c0d697cda5d410b224223499fab33e75aa5
E11	v2/daemon/src/daemon.ts	rpcCellRemove	1585	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
E12	v2/driver-cell/src/driver.ts	cellOf	329	77598ca25c7dd9374e21f9fd5275e43989a7305a2b05fd098210db8630f062e6
E12	v2/driver-cell/src/driver.ts	resolveCellSpawn	475	77598ca25c7dd9374e21f9fd5275e43989a7305a2b05fd098210db8630f062e6
E12	v2/driver-cell/src/driver.ts	cancelPending	464	77598ca25c7dd9374e21f9fd5275e43989a7305a2b05fd098210db8630f062e6
S01	v2/daemon/src/config.ts	loadNodeConfig	533	637e94d4d2e22fedae9682ab1cde523d02b2cb0d5bd594441cc7443bb991900a
S01	v2/daemon/src/config.ts	patchNamingConfig	462	637e94d4d2e22fedae9682ab1cde523d02b2cb0d5bd594441cc7443bb991900a
S01	v2/daemon/src/daemon.ts	rpcConfigPatch	1657	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
S02	v2/core/src/executables.ts	resolveExecutable	79	4a878c553014ceabcdd7e940e274d652799c2852474ada614d5c80cca1eadc7c
S02	v2/core/src/executables.ts	resolveSpawnCommand	116	4a878c553014ceabcdd7e940e274d652799c2852474ada614d5c80cca1eadc7c
S03	v2/daemon/src/gateways.ts	liveGateways	72	5c57d479fdbfd871f31de9172da2c9011466258cb46cc764f1776af82da9145c
S04	v2/daemon/src/accountsService.ts	pick	784	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S04	v2/daemon/src/accountsService.ts	pickRoundRobin	882	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S04	v2/daemon/src/accountsService.ts	scheduleFreshLimits	932	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S05	v2/daemon/src/accountsService.ts	credentialed	720	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S05	v2/daemon/src/accountsService.ts	credentialHealthOf	735	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S05	v2/daemon/src/accountsService.ts	activateForSpawn	1724	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S05	v2/daemon/src/activation.ts	activateHomeIfEmpty	91	7e7056e53671e9caea816fa1162478905ecfc9a408afbad73750ee411056bab7
S06	v2/daemon/src/accountsService.ts	periodicRefreshTick	1702	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S06	v2/daemon/src/accountsService.ts	refreshLimits	950	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S06	v2/daemon/src/accountsService.ts	fetchOneBounded	1060	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S07	v2/daemon/src/accountsService.ts	verifyCredentials	1261	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S07	v2/daemon/src/accountsService.ts	captureAccount	1802	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S07	v2/daemon/src/accountsService.ts	persistCredentialCapture	1773	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S08	v2/daemon/src/accountsService.ts	mintLease	1317	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S08	v2/daemon/src/accountsService.ts	mintCodexLease	1413	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S08	v2/daemon/src/accountsService.ts	mintClaudeLease	1373	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S09	src/lock.ts	withFileLock	239	701984aba3f780ab3c99625ce0a3bd25ce9c990cde817cb504a3b8bcd345c352
S09	src/lock.ts	acquireFileLock	248	701984aba3f780ab3c99625ce0a3bd25ce9c990cde817cb504a3b8bcd345c352
S09	src/lock.ts	probeProcessOwner	483	701984aba3f780ab3c99625ce0a3bd25ce9c990cde817cb504a3b8bcd345c352
S10	v2/daemon/src/loginWorker.ts	LoginWorker.start	418	4a70f08d716550337509663c7586b235568b1fe7bccfbeecfc57d7bdc2fdd378
S10	v2/daemon/src/loginWorker.ts	LoginOutputParser.feed	279	4a70f08d716550337509663c7586b235568b1fe7bccfbeecfc57d7bdc2fdd378
S10	v2/daemon/src/loginWorker.ts	settle	299	4a70f08d716550337509663c7586b235568b1fe7bccfbeecfc57d7bdc2fdd378
S11	v2/daemon/src/login/claudeOauth.ts	ClaudeOauthRunner	54	9781bf55222a833a9f4461f704a9a10ccb71030a547ca978dae16428f5ce89ff
S11	v2/daemon/src/login/directKey.ts	DirectKeyRunner	35	91224b228da3a12dc828d5290900ed1a59ed95766cc9f5f36d273d9e6b862ba2
S11	v2/daemon/src/login/transports.ts	defaultLoginTransports	58	a7073ba48a5ae49cbf2d9109812bbe299ed18487f551d1bf5271bb47b7357e15
S12	v2/daemon/src/loginFlows.ts	tick	355	4460f4a8f8e14900e106e817862cfa8a60cb0f15c6327741d23896736b708c94
S12	v2/daemon/src/loginFlows.ts	reconcileAtBoot	316	4460f4a8f8e14900e106e817862cfa8a60cb0f15c6327741d23896736b708c94
S12	v2/daemon/src/loginFlows.ts	shutdown	386	4460f4a8f8e14900e106e817862cfa8a60cb0f15c6327741d23896736b708c94
S13	v2/daemon/src/daemon.ts	performSwap	2595	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
S13	v2/daemon/src/daemon.ts	carryClaudeTranscript	2646	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
S13	v2/daemon/src/daemon.ts	applyAccountPolicy	2682	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
S14	v2/daemon/src/autoTitle.ts	createAutoTitleDispatcher	104	245e0202fd3758aac7cbf022f328ccc4b3f0e88b58303ff03b0e675bceef3e91
S15	v2/daemon/src/namingService.ts	TitleGeneratorService.generate	161	e8ee4b2026fea2460fb59d60db034ec694b32f76ec2cf7eeba3ea1abf6c36001
S15	v2/daemon/src/namingService.ts	CodexNamingAppServer.generate	161	e8ee4b2026fea2460fb59d60db034ec694b32f76ec2cf7eeba3ea1abf6c36001
S16	v2/daemon/src/autoTitle.ts	persistBookkeepingFile	251	245e0202fd3758aac7cbf022f328ccc4b3f0e88b58303ff03b0e675bceef3e91
S17	v2/daemon/src/accountsService.ts	importRegistry	1842	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S17	v2/daemon/src/accountsService.ts	backfillBeeAccounts	1923	3f13d0481bb54b793d7f0ea6d7f03536d8e5d4ae2be1a8631b17440d596a8a5b
S17	v2/core/src/import-frozen.ts	importFromFrozen	889	30e2fb867899e8399abf2fb0ee8a3f36fd12982e3ba1d86a84bbc626b6cc2de7
P01	scripts/build-v2-artifact.mjs	top-level	1	38f9ed0e9f625045024021d0ff081d7501786535d397dadaa610145134ab5906
P01	scripts/build-runner-host-artifact.mjs	top-level	1	add364e2970fb3aa6424cb991f3545525102bbaea0088d6c588120b18be3eb39
P02	src/commands/deploy.ts	buildDeployArtifact	71	cc0dcd64fd2697dcf35fa593c47e8e3111ffd19ab5d471684c14a99c3929221e
P03	src/deploySettle.ts	hashDirectoryTree	55	961b8b35eb89208ed6fcc4d8ac15361ec2e071cfe0d0d0a9d302f2ec18cb44f2
P03	src/deploySettle.ts	waitForSettledInstall	111	961b8b35eb89208ed6fcc4d8ac15361ec2e071cfe0d0d0a9d302f2ec18cb44f2
P03	src/runtimeArtifact.ts	packRuntimeArtifact	183	0d7119268143798dfe027ff321f839dc1875ee3af12a34db268b0b9013b363d5
P04	src/deployRuntime.ts	deployVersion	298	a688e5898a4990bba6e7620dd9969c73014c79d5b47f23b42225ca845d4fb21a
P04	src/deployRuntime.ts	rollbackDeploy	371	a688e5898a4990bba6e7620dd9969c73014c79d5b47f23b42225ca845d4fb21a
P04	v2/daemon/src/service.ts	LaunchdServiceManager.stop	51	10401a481fb25931521e2259dc4722cc43890600a4c84298f9a89d78401b707b
P05	src/deployRuntime.ts	pruneRuntimeVersions	402	a688e5898a4990bba6e7620dd9969c73014c79d5b47f23b42225ca845d4fb21a
P05	v2/daemon/src/daemon.ts	log	459	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
P06	v2/daemon/src/performance.ts	createPerformanceProfiler	696	75bbf106a1a24fe67d2fc475bd34d7111dec4a5b36b237ec28691459977c3190
P06	v2/daemon/src/performance.ts	startSpan	45	75bbf106a1a24fe67d2fc475bd34d7111dec4a5b36b237ec28691459977c3190
P06	v2/daemon/src/performance.ts	sample	494	75bbf106a1a24fe67d2fc475bd34d7111dec4a5b36b237ec28691459977c3190
P06	v2/daemon/src/performance.ts	writeArtifacts	603	75bbf106a1a24fe67d2fc475bd34d7111dec4a5b36b237ec28691459977c3190
P07	scripts/perf/sample-process.mjs	top-level	1	79fd4c04e0e23fd6f110971b961a291cf98c918ce3378be292951b7d1d35b8d2
P07	scripts/perf/git-trace.mjs	top-level	1	94123d224beb40723a85093e70b4c05a84482786cb7ee528c6a5cca3c7cffbbb
X01	src/view/index.ts	listBeeViews	94	32bca72773728fbec661932e3f6976cbcfa98a61c2c77edcd50a2eea173531a6
X01	src/view/index.ts	getBeeView	114	32bca72773728fbec661932e3f6976cbcfa98a61c2c77edcd50a2eea173531a6
X01	src/view/context.ts	assembleStateContext	115	e14f6a48a6c3f85a946905944a2335ced82f24b9222cf7158e644b74bcee90a7
X02	src/store.ts	saveSession	896	79ce0e601084999bd2390cbea45dd6f873250bb09911a8fddc1bbe1e7e96e920
X02	src/store.ts	touchSession	1329	79ce0e601084999bd2390cbea45dd6f873250bb09911a8fddc1bbe1e7e96e920
X02	src/store.ts	listActiveSessionsHot	1760	79ce0e601084999bd2390cbea45dd6f873250bb09911a8fddc1bbe1e7e96e920
X02	src/store.ts	rebuildActiveSessionIndex	833	79ce0e601084999bd2390cbea45dd6f873250bb09911a8fddc1bbe1e7e96e920
X03	src/fsx.ts	atomicWriteFile	94	7d43edba7348ab00dc489403538ba1122a6a5e1a99c8a6c0065eb9a45fabee90
X03	src/fsx.ts	acquireLongLivedLock	144	7d43edba7348ab00dc489403538ba1122a6a5e1a99c8a6c0065eb9a45fabee90
X03	src/store.ts	appendLedger	2037	79ce0e601084999bd2390cbea45dd6f873250bb09911a8fddc1bbe1e7e96e920
X04	src/daemon/tick.ts	tick	1030	132a4c11233c5c82c6e9fd814a6878ae8efdea1a3533cc5b83834be34b4d50ad
X04	src/daemon/wiring.ts	buildDefaultDeps	126	4676895a8866093cd6698594dabf54ebd3a68e62d5b8df66ac6d5e898ef4a80f
X05	src/daemon/observerProcess.ts	createIsolatedHsrObservations	104	479788d91dc5cbeb870972c36adc65f504ad17e80d6205488c84060f56403efa
X05	src/daemon/credentialSweepProcess.ts	createIsolatedCredentialSweeper	209	0260c098f9c60424f3a1695c0a5dba1eed33b323bec06524bd0e6d21342bc866
X06	src/daemon/supervision.ts	createSupervisor	66	ee4557e8daf344b92057937077ec55d6e64bb8abe5af5255bb7d9324f3d7df03
X06	src/daemon/supervision.ts	spawnSentinel	194	ee4557e8daf344b92057937077ec55d6e64bb8abe5af5255bb7d9324f3d7df03
X06	src/daemon/nodeReachability.ts	createNodeReachabilityTracker	41	4b81ba83a93fe291aecbc4b0b58d2c2ab461ce67c29dfee43a6ed275d81ae19e
X07	src/hsr/runnerHost.ts	spawnHsrHost	171	10a04b13f6eff0b1dccddce7b3c2be7587f6cf1339d6c46c4be4448a72017beb
X07	src/hsr/runnerHost.ts	waitForHsrReadiness	356	10a04b13f6eff0b1dccddce7b3c2be7587f6cf1339d6c46c4be4448a72017beb
X07	src/hsr/startupQueue.ts	withCodexStartupSlot	71	adcd726943e161ba73757d4c9f461026309f1310684e85dae17fd3bf59548a06
X08	src/hsr/streamRunner.ts	startStreamRunner	65	02318c9e6c9c81df47c73dc9b09620499533dbab80150a3a7ef6936593694371
X08	src/hsr/turnRunner.ts	startTurnRunner	63	2eda3f194afd60cdc42c646121ed3eed449f654c098d537920af87f68c48bb8a
X08	src/hsr/adapters/index.ts	adapterFor	33	3202872793911114122bd1864301058c250913df3b002ee481d60041c80268da
X09	src/hsr/sessionBase.ts	createSessionPlumbing	388	9359d425e356799cc9cc9e249261aef0d158c72d8dc231f27dfa08fd8cc222ea
X09	src/hsr/sessionBase.ts	spawnSessionChild	289	9359d425e356799cc9cc9e249261aef0d158c72d8dc231f27dfa08fd8cc222ea
X09	src/hsr/observe.ts	hsrObservations	658	61da705bb398af7fbdf13407f008fdbeeaffc5969d660d686deb4a170346b592
X10	src/hsr/remoteTransport.ts	connectRemoteRunnerHost	417	092e50d8ccf3d5f1cfe970cd8a3550aec91e86e89621c8700918f1f0698db737
X10	src/hsr/remoteTransport.ts	openSshSocketForward	309	092e50d8ccf3d5f1cfe970cd8a3550aec91e86e89621c8700918f1f0698db737
X10	src/substrates/remote-hsr.ts	createRemoteHsrSubstrate	450	ca110fed786e06da4168166eb3491068a5081f81d5d3a0d27ea274813833f4ee
X11	src/hsr/rpc.ts	startRpcServer	114	022e6a38b58b05ac6dccfdc18a43429e58b297802d1bb542a8fd5999aa9cb96d
X11	src/hsr/remoteEventMirror.ts	createRemoteEventMirror	166	17fd9e6a7e0dcd18b3718694ea92031137d48ff5cf15c3b17731053ee09bf56e
X12	src/hsr/bootstrap.ts	bootstrapRunnerHost	119	faa91529f99c8c21fb78f9cb2b52236415b37ea15535c758bdbb73519f1c1edd
X12	src/hsr/remoteHost.ts	serve	3315	a4610096dbb72c460198b911d20d925816c9be1c06f36d94936c47ab018b3f13
X12	src/hsr/remoteHost.ts	buildController	387	a4610096dbb72c460198b911d20d925816c9be1c06f36d94936c47ab018b3f13
X13	src/hsr/provisioning.ts	provisionCheckout	107	e8c5d39cd32756d545aff46d371ffa0f71d8a5960c9d940243c7b37e9ca36a2c
X13	src/hsr/remoteWorkingCopy.ts	resolveRemoteCwd	108	cb289edcdfec439ae20b0ec717a03046ac654167e58619d4159d03c51fa4b8f9
X13	src/hsr/remoteCreds.ts	mintEphemeralCredential	104	9be3e42ce693c3f2cd3334c2bc6f5abbc0eb51c23eaa1071bdb9421a925b6b5e
X13	src/hsr/remoteCreds.ts	shredDeliveredCredentials	1585	9be3e42ce693c3f2cd3334c2bc6f5abbc0eb51c23eaa1071bdb9421a925b6b5e
X14	src/substrates/ssh-tmux.ts	createSshTmuxSubstrate	83	8b20bc3f7f05720d24d57ce58bbc7610bb1f746eb8d9b71bcddb8edb1c599c85
X15	src/buz/send.ts	sendBuzMessage	91	8daf2ce888776c63a48834f05d41507844e51ceec1db5a11d0a2132375bd2437
X15	src/buz/storage.ts	listMessages	207	5bae088ae9bdb47b8cd36b2b7e025dd77c88d99cedf67a6c0d3ca551664e524f
X15	src/buz/storage.ts	finalizeQueuedDelivery	171	5bae088ae9bdb47b8cd36b2b7e025dd77c88d99cedf67a6c0d3ca551664e524f
X15	src/buz/drain.ts	processQueueForBee	41	d5f927b910705da232cebba76f938ca279dae0b08e6f81dedf61921ac75c229f
X16	src/recovery/store.ts	claimRuntimeRecoveryAttempt	166	b8f02db43c83b36739e08912052b5354deef010ca4bfb4eb1d75dd16f5638cc3
X16	src/recovery/wake.ts	ensureLiveRuntimeForSend	245	8f88cb28782da0cf6448ef741ce1552142c163e883461e8413a6b65aada6cc3f
X16	src/daemon/hsrStopRecovery.ts	createHsrStopRecoveryDispatcher	242	f6c335b17c814442089559d143462ff77c619fec9f35960f790e9be574cedc9a
X17	src/execution/contract.ts	loadExecutionContract	98	a1e0df02d7cc4dc5a005d1ee105350988dba34da99d528c10e496bad74f99890
X17	src/execution/contract.ts	createExecutionValidator	260	a1e0df02d7cc4dc5a005d1ee105350988dba34da99d528c10e496bad74f99890
X17	src/execution/contract.ts	computeSchemaDigest	165	a1e0df02d7cc4dc5a005d1ee105350988dba34da99d528c10e496bad74f99890
X18	src/execution/runStore.ts	admitRunStart	598	4352e4c742323604ca2d2aca2195a640c0e296677230232a0c6911ea8a82831d
X18	src/execution/runStore.ts	appendRunEvents	1378	4352e4c742323604ca2d2aca2195a640c0e296677230232a0c6911ea8a82831d
X18	src/execution/runStore.ts	listRunReservationInventory	358	4352e4c742323604ca2d2aca2195a640c0e296677230232a0c6911ea8a82831d
X19	src/execution/service.ts	createExecutionService	279	54412efeb1da0051a6454738f2b114f9b16154491f736576a15d5581d56d594a
X19	src/execution/operations.ts	createRunOperations	139	951bc4bc54799e86a93d2c3cc9bfbb51cd757c7ca3b77d6a88b46131aa809386
X20	src/comb/controller.ts	sweepCombs	135	062405f1097ad2535361a9890b47d6842eeb53bce1b749d8994220860f40f1d2
X20	src/comb/store.ts	mutateRun	206	fad9e718afccd22291698253075c98fe8df59e9150da534cf5c64d9b3623c86f
X20	src/comb/store.ts	boardView	347	fad9e718afccd22291698253075c98fe8df59e9150da534cf5c64d9b3623c86f
X21	src/flow/run.ts	executeFlow	65	bf8922ed7b76261d9eb155618b39f1d4ec4bb8b58305d100d29c87b8e81c5e6b
X21	src/flow/runs.ts	listRuns	203	bbdd0ce63d3a8c8e5be8e00ae25422282f684e0feb729e48a1719e8c7f186a9d
X21	src/loop/control.ts	startLoop	43	a4f3556d8d5cc63a3c437458ef71a75cb298ed2a43a2a83ce7194dcd6d2c56d0
X21	src/loop/state.ts	listLoops	236	a0d6e500057a15b84691d18c96c628944c4f41b9999b1bd628ce4ea00773abfa
X22	src/pool.ts	allocatePoolMembers	585	1d678551293e367b60c58a83ade8746dc7edf0e280e0231f6ebfe1d2794e6e84
X22	src/pool.ts	poolLiveBees	414	1d678551293e367b60c58a83ade8746dc7edf0e280e0231f6ebfe1d2794e6e84
X22	src/flight/controller.ts	sweepFlights	148	2649de5a802a837422f2b4f610c168e6c7617ff73e5a646fb657652eab1b46d0
X23	src/accounts/registry.ts	listAccounts	141	98ec2ddd6c1ff1667431fd595907ccb3abcf34c53aa767dbb9689820bcd413db
X23	src/limits/dispatch.ts	accountLimits	92	533cb24568381681b9d38a37f7e26daf3818fec1cea8b62fb6060940a3a5ed59
X23	src/kit.ts	kitMaterializeHome	153	a7e8595440c54efd952edc78b0b8be316192e50eee28dc42563c2547d5d00a0c
X23	src/gateways.ts	liveGateways	168	92a2708a1f91c650c91564976503fef51791de1a4e78d34a4fc9d3a7eb43c33c
X23	src/linear.ts	loadLinearAdapter	267	674dd8f204e0326759176996c5232ae2eb8cf014985b446931f28f7dbfc42e5f
X24	src/transcripts/cache.ts	readJsonlCached	47	15316dae04dea3d53a63b658ae719b74ece541bd4d19699f10a41e29e91fa349
X24	src/transcripts/cache.ts	findFilesCached	77	15316dae04dea3d53a63b658ae719b74ece541bd4d19699f10a41e29e91fa349
X24	src/sessionMetadata.ts	resolveSessionTranscript	65	a80223458a0a129f1433d11d98cf0cd4c387d0585248ebcc7c9db8e2ff2dc048
X25	src/search/engine.ts	search	20	2fdb5b09ae967e9b798ded6b9ff716fed919044f745f7c94bdd374843d37ca89
X25	src/search/engine.ts	compileMatcher	123	2fdb5b09ae967e9b798ded6b9ff716fed919044f745f7c94bdd374843d37ca89
X25	src/search/readers.ts	listLedgerFiles	19	78f92dad254820f000f8ec8fb8cd4e3d349155944ccad28b478be9789d1fb26d
X26	src/spend/ingest.ts	ingest	114	a05adc4634b260851d141af1cbf7895219c0415d446abfde8dfb52797716734c
X26	src/spend/ingest.ts	readEventIds	63	a05adc4634b260851d141af1cbf7895219c0415d446abfde8dfb52797716734c
X26	src/spend/ledger.ts	readAllEvents	33	e315f0e4ede476c98aba12feeb4cbcc20ebca48f854ab1c6ed6189a82a6ef3d6
X26	src/usage.ts	usageSummary	134	c8e0603f60830802b30e8139d78c2e04383e25efa189c6229f6eea31f04023c6
X27	src/beesTui.ts	runBeesTui	332	1c033e3ebcf8f7ddbfbcd56f9fb69cd8c65e633c5fbae263167e70f0f4c41b61
X27	src/beesTui.ts	filterBeesTuiItems	290	1c033e3ebcf8f7ddbfbcd56f9fb69cd8c65e633c5fbae263167e70f0f4c41b61
X27	src/tuiPaint.ts	createTuiPainter	19	211ae6175ef62e3106bffc80ddcb8a034bf00da7ac2fd63ad7cdf18638273bd8
X28	src/codexHomeMaintenance.ts	probeCodexHomeLogs	82	24fe56e18a0fab5148637b0e8f02176e97bc1dbfb153ae099872e5cedca5c183
X28	src/codexHomeMaintenance.ts	reclaimCodexHomeLogs	180	24fe56e18a0fab5148637b0e8f02176e97bc1dbfb153ae099872e5cedca5c183
X28	src/daemon/log.ts	rotateDaemonLogIfNeeded	63	335c71ce212fbaacdf8a53852e55258891b51454cd10b7a4c63e6c9af61ad23c
X29	src/requests/store.ts	readBeeRequests	178	13ecf5cfadf50e9eca572a145fe318dbb8e33ebebcd19771fe44df690e308f73
X29	src/requests/store.ts	openRequest	350	13ecf5cfadf50e9eca572a145fe318dbb8e33ebebcd19771fe44df690e308f73
X29	src/requests/store.ts	resolveRequest	363	13ecf5cfadf50e9eca572a145fe318dbb8e33ebebcd19771fe44df690e308f73
X29	src/daemon/broker.ts	verifyBrokerCallerClaim	218	4af910a02a8762ad2004699243d7ccee196c5615c8ff44388f7eacae0fae0c39
X29	src/daemon/broker.ts	handleBrokerOperation	411	4af910a02a8762ad2004699243d7ccee196c5615c8ff44388f7eacae0fae0c39
X30	src/threadCopy.ts	copyThreadForFork	673	d798cbc594ba4efd11c9fb139b35a41cf93757d30c99222b5d05a90e608f7fb7
X30	src/threadCopy.ts	copySessionDirRewritingIds	560	d798cbc594ba4efd11c9fb139b35a41cf93757d30c99222b5d05a90e608f7fb7
X30	src/fork.ts	pickForkSeed	64	474ecee97c2393e39a9319e82839dd343cc24e4fbef68687662c65361d2b7c3f
X31	src/wait.ts	waitForIdle	63	476f8ac8a3e3a5b9f0135ea23265321dfac1bdb7be6e1ebbd44c1e02253c691a
X31	src/wait.ts	waitForSeal	141	476f8ac8a3e3a5b9f0135ea23265321dfac1bdb7be6e1ebbd44c1e02253c691a
X31	src/attach.ts	buildAttachArgv	34	a363a9d29005a235dd96647732f86f5e31f7804c6fb0251938b015c6abd4ad35
X31	src/tail.ts	appendedPaneText	17	5f2f93a820ab40007ba8ad0aeab4a94ee1df31d833c5c3ba12459f1a0378c937
X32	src/fleet.ts	fleetTree	86	fb080d48b4b673849c1df9461e5cc47f69fa06147476397cc292b183c41a7347
X32	src/fleet.ts	fleetForest	141	fb080d48b4b673849c1df9461e5cc47f69fa06147476397cc292b183c41a7347
X32	src/swarm.ts	saveSwarm	70	5be603fbe17f1e0c78b0955b77aba0b3479e6415cc49cb7717745d3526dce9f7
X32	src/colony.ts	renameColony	81	122a61fd40aff8704820224f271699efa1f388592be08f9165f4f5cb53b90bf1
X33	src/accounts/credentialSync.ts	runCredentialSyncLocked	94	00d0caf3906795a8e866fe5dc6078b7e79d731d9b2680a4bbc74a3a704d986e7
X33	src/accounts/genericSync.ts	syncGenericCredentialsToVault	109	0d3fa410651d1bd1aaea0ebe577e3df3171d1abdd4fe3650d8a76cb37b426555
X33	src/daemon/tokenRefresh.ts	createTokenRefresher	112	4950133bb8c0aa081025beb4ac29192407fb46d7fa519a2e75bd2becc91f9578
X34	src/proProjects.ts	listProRepoEntries	152	2f69a88c9f1f0774e62be37fd6d6de5cd1ec604f02aa468ee5f1c0992e901642
X34	src/proProjects.ts	acquireProSlot	298	2f69a88c9f1f0774e62be37fd6d6de5cd1ec604f02aa468ee5f1c0992e901642
X34	src/proProjects.ts	syncProCheckouts	532	2f69a88c9f1f0774e62be37fd6d6de5cd1ec604f02aa468ee5f1c0992e901642
X35	src/naming.ts	gatherTitleContext	52	00c62bd37bc37f8220575256423a04d19d3bc4fdf5a94a903809c95388d0df01
X35	src/naming.ts	runTitleGenerator	188	00c62bd37bc37f8220575256423a04d19d3bc4fdf5a94a903809c95388d0df01
X35	src/daemon/autoTitle.ts	createAutoTitleDispatcher	93	9bfe968ddbc6145f590b5515b56e85d088a1544fab415c4a1dd53be2f8b6431e
Z01	v2/daemon/src/loops.ts	reportedI1	211	d12a38a478951808773c30aea6b9ac70d83f48c66f37876f49220ab97914cafb
Z01	v2/daemon/src/loops.ts	interruptRequested	877	d12a38a478951808773c30aea6b9ac70d83f48c66f37876f49220ab97914cafb
Z01	v2/daemon/src/daemon.ts	rotatedGenerations	392	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
Z02	v2/daemon/src/daemon.ts	tickProfiled	640	edfdc5756a1be5682e436b6e45e3fc3d2118de379b94bcfe12bee7f00aae34be
Z02	v2/driver-cell/src/driver.ts	start	124	77598ca25c7dd9374e21f9fd5275e43989a7305a2b05fd098210db8630f062e6
Z02	v2/driver-hsr/src/driver.ts	start	399	a01bf7d4e955ee1cd79f6bab88c95d02928841be6f0a8ffe671a87d17a8413d3
